ACM48730.1	Scaffold04	28.713	101	68	3	1157	1256	3646293	3646586	1.52e-07	38.9
ACM48730.1	Scaffold04	40.816	49	28	1	1112	1159	3646093	3646239	1.52e-07	37.0
ACM48730.1	Scaffold04	34.000	100	43	1	1150	1226	3464612	3464313	2.59e-07	56.2
ACM48730.1	Scaffold04	29.070	86	57	1	1013	1098	4518471	4518226	5.54e-07	42.7
ACM48730.1	Scaffold04	33.898	59	37	2	940	996	4518704	4518528	5.54e-07	31.6
ACM48730.1	Scaffold04	39.506	81	46	2	1213	1290	128262	128020	1.65e-06	53.5
ACM48730.1	Scaffold04	36.957	46	29	0	887	932	4518471	4518334	1.87e-06	42.0
ACM48730.1	Scaffold04	31.646	79	49	3	814	887	4518704	4518468	1.87e-06	30.4
ACM48730.1	Scaffold04	32.099	81	52	2	996	1073	3463733	3463491	2.12e-06	53.1
ACM48730.1	Scaffold04	31.868	91	59	2	946	1033	3463757	3463485	2.34e-06	53.1
ACM48730.1	Scaffold04	35.632	87	53	3	1198	1281	3463757	3463497	4.43e-06	52.0
ACM48730.1	Scaffold04	25.606	289	144	10	936	1182	2949729	2948950	4.90e-06	52.0
ACM48730.1	Scaffold04	34.615	78	51	0	971	1048	2670678	2670445	7.15e-06	51.2
ACM48730.1	Scaffold04	29.885	87	57	2	1022	1105	3646257	3646514	1.89e-05	37.0
ACM48730.1	Scaffold04	38.000	50	30	1	945	993	3646096	3646245	1.89e-05	32.0
ACM48730.1	Scaffold04	33.333	78	52	0	1013	1090	2670678	2670445	4.53e-05	48.9
ACM48730.1	Scaffold04	34.177	79	47	3	1192	1265	4518704	4518468	4.72e-05	36.6
ACM48730.1	Scaffold04	46.154	26	14	0	1265	1290	4518471	4518394	4.72e-05	30.8
ACM48730.1	Scaffold04	25.000	188	122	4	833	1006	2670993	2670445	7.69e-05	48.1
ACM48730.1	Scaffold04	24.607	191	120	7	860	1026	840775	841347	1.15e-04	47.4
ACM48730.1	Scaffold04	22.819	149	77	2	1146	1256	3464239	3463793	1.25e-04	47.4
ACM48730.1	Scaffold04	23.810	168	120	4	973	1132	840910	841413	1.46e-04	47.0
ACM48730.1	Scaffold04	29.487	78	55	0	1097	1174	2670678	2670445	1.47e-04	47.0
ACM48730.1	Scaffold04	29.114	79	56	0	810	888	128076	127840	2.43e-04	46.2
ACM48730.1	Scaffold04	30.526	95	62	1	1055	1149	2670678	2670406	4.16e-04	45.4
ACM48730.1	Scaffold04	31.081	74	51	0	971	1044	4518471	4518250	4.23e-04	45.4
ACM48730.1	Scaffold04	30.769	78	54	0	1181	1258	2670678	2670445	5.39e-04	45.1
ACM48730.1	Scaffold04	30.769	78	54	0	1139	1216	2670678	2670445	6.43e-04	45.1
ACM48730.1	Scaffold04	28.736	87	58	2	1190	1273	3646257	3646514	7.29e-04	36.2
ACM48730.1	Scaffold04	41.935	31	17	1	1155	1184	3646096	3646188	7.29e-04	26.9
ACM48730.1	Scaffold04	50.000	36	18	0	813	848	4516258	4516151	8.70e-04	44.7
ACM48730.1	Scaffold04	29.730	74	52	0	929	1002	4518471	4518250	8.78e-04	44.7
ACM48730.1	Scaffold04	27.059	170	98	4	1104	1273	2949729	2949298	0.001	44.3
ACM48730.1	Scaffold04	39.130	46	28	0	1223	1268	4518471	4518334	0.003	42.7
ACM48730.1	Scaffold04	24.405	168	119	5	1099	1258	840910	841413	0.004	42.4
ACM48730.1	Scaffold04	25.843	267	125	9	812	1014	2949723	2948950	0.004	42.4
ACM48730.1	Scaffold04	30.000	70	49	0	811	880	2670654	2670445	0.004	42.0
ACM48730.1	Scaffold04	35.714	56	36	0	1223	1278	2670678	2670511	0.005	42.0
ACM48730.1	Scaffold04	26.744	86	59	1	845	930	4518471	4518226	0.005	42.0
ACM48730.1	Scaffold04	29.204	113	73	4	1106	1214	3646257	3646586	0.006	41.6
ACM48730.1	Scaffold04	36.842	57	33	2	812	865	3463655	3463485	0.013	40.8
ACM48730.1	Scaffold04	26.471	102	72	3	1183	1281	840910	841215	0.015	40.4
ACM48730.1	Scaffold04	29.060	117	76	4	938	1050	3646257	3646598	0.016	40.4
ACM48730.1	Scaffold04	36.957	46	29	0	1181	1226	4518471	4518334	0.017	40.4
ACM48730.1	Scaffold04	27.723	101	69	3	1051	1147	4178445	4178143	0.099	37.7
ACM48730.1	Scaffold04	28.713	101	68	3	863	962	3646293	3646586	0.14	37.4
ACM48730.1	Scaffold04	25.758	66	49	0	811	876	4518447	4518250	0.15	37.0
ACM48730.1	Scaffold04	27.619	105	72	3	821	924	3646293	3646598	0.16	37.0
ACM48730.1	Scaffold04	27.473	91	63	2	1087	1176	3646332	3646598	0.43	35.4
ACM48730.1	Scaffold04	25.439	114	79	3	815	922	841072	841413	0.46	35.4
ACM48730.1	Scaffold04	38.000	50	30	1	1197	1245	3646096	3646245	0.66	35.0
ACM48730.1	Scaffold04	38.000	50	30	1	987	1035	3646096	3646245	0.68	35.0
ACM48730.1	Scaffold04	33.333	72	44	3	808	878	3646380	3646586	0.74	34.7
ACM48730.1	Scaffold04	28.235	85	57	3	815	895	4178397	4178143	1.0	34.3
ACM48730.1	Scaffold04	28.713	101	68	3	925	1021	4178445	4178143	1.4	33.9
ACM48730.1	Scaffold04	41.026	39	23	0	813	851	3464420	3464304	1.5	33.9
ACM48730.1	Scaffold04	45.161	31	16	1	1029	1058	3646096	3646188	5.7	32.0
ACM48730.1	Scaffold04	29.032	93	50	2	1160	1252	2632410	2632640	6.3	32.0
ACM48730.1	Scaffold10	32.065	368	226	10	865	1219	2419517	2418447	2.02e-33	134
ACM48730.1	Scaffold10	50.000	30	14	1	823	852	2419717	2419631	2.02e-33	29.6
ACM48730.1	Scaffold10	31.373	357	159	7	823	1093	2419517	2418447	2.18e-33	142
ACM48730.1	Scaffold10	37.247	247	104	3	814	1009	2419187	2418447	3.81e-33	141
ACM48730.1	Scaffold10	36.585	246	145	4	1053	1288	2419226	2418492	3.23e-31	134
ACM48730.1	Scaffold10	25.840	387	263	5	796	1158	1154071	1155231	3.27e-29	128
ACM48730.1	Scaffold10	28.622	283	195	4	1003	1282	1154203	1155039	9.72e-28	123
ACM48730.1	Scaffold10	34.300	207	85	3	1140	1295	2419217	2418597	1.44e-22	106
ACM48730.1	Scaffold10	41.463	123	68	1	814	932	384308	383940	5.46e-20	97.8
ACM48730.1	Scaffold10	39.394	132	76	1	1141	1268	384335	383940	2.06e-19	95.9
ACM48730.1	Scaffold10	31.050	219	112	5	1117	1296	2419517	2418861	5.16e-19	94.7
ACM48730.1	Scaffold10	37.838	148	84	2	1041	1184	384371	383940	5.90e-19	94.7
ACM48730.1	Scaffold10	26.562	192	120	3	963	1133	2083245	2083820	6.04e-19	78.2
ACM48730.1	Scaffold10	29.730	74	31	1	905	957	2082949	2083170	6.04e-19	31.2
ACM48730.1	Scaffold10	23.810	126	83	3	780	905	2082548	2082886	6.04e-19	25.8
ACM48730.1	Scaffold10	38.636	132	77	1	931	1058	384335	383940	1.26e-18	93.6
ACM48730.1	Scaffold10	35.088	171	100	3	808	974	384431	383940	2.96e-18	92.4
ACM48730.1	Scaffold10	26.562	192	120	3	1047	1217	2083245	2083820	5.20e-18	79.0
ACM48730.1	Scaffold10	30.986	71	28	1	989	1038	2082949	2083161	5.20e-18	30.8
ACM48730.1	Scaffold10	26.829	41	30	0	949	989	2082764	2082886	5.20e-18	21.9
ACM48730.1	Scaffold10	30.986	213	125	5	858	1048	295961	296599	7.60e-18	90.9
ACM48730.1	Scaffold10	30.928	194	112	5	981	1152	295952	296533	1.25e-17	90.1
ACM48730.1	Scaffold10	30.412	194	113	5	1107	1278	295952	296533	5.71e-17	88.2
ACM48730.1	Scaffold10	38.346	133	78	3	940	1068	296135	296533	2.49e-16	85.9
ACM48730.1	Scaffold10	35.811	148	87	2	957	1100	384371	383940	5.30e-16	84.7
ACM48730.1	Scaffold10	24.257	202	132	3	1089	1269	2083245	2083850	7.93e-16	70.9
ACM48730.1	Scaffold10	27.451	102	40	3	1003	1083	2082904	2083170	7.93e-16	33.5
ACM48730.1	Scaffold10	30.928	194	91	3	985	1135	374253	374834	1.14e-15	76.6
ACM48730.1	Scaffold10	48.000	25	13	0	955	979	374150	374224	1.14e-15	27.3
ACM48730.1	Scaffold10	36.290	124	75	1	1183	1302	384335	383964	3.48e-15	82.0
ACM48730.1	Scaffold10	24.468	188	121	3	1009	1175	2083257	2083820	3.61e-15	71.2
ACM48730.1	Scaffold10	30.986	71	28	1	947	996	2082949	2083161	3.61e-15	31.2
ACM48730.1	Scaffold10	26.178	191	120	3	837	1006	2083245	2083817	9.62e-15	80.5
ACM48730.1	Scaffold10	36.842	133	80	3	814	942	296135	296533	1.44e-14	80.1
ACM48730.1	Scaffold10	47.297	74	39	0	1195	1268	374253	374474	3.61e-14	71.6
ACM48730.1	Scaffold10	48.000	25	13	0	1165	1189	374150	374224	3.61e-14	27.3
ACM48730.1	Scaffold10	31.250	208	108	4	817	1006	374253	374825	6.99e-14	77.8
ACM48730.1	Scaffold10	33.750	160	59	2	813	925	2418926	2418447	2.05e-13	76.3
ACM48730.1	Scaffold10	45.946	74	40	0	1069	1142	374253	374474	2.25e-13	66.6
ACM48730.1	Scaffold10	52.000	25	12	0	1039	1063	374150	374224	2.25e-13	29.6
ACM48730.1	Scaffold10	27.219	169	102	3	1131	1278	2083245	2083751	6.31e-13	74.7
ACM48730.1	Scaffold10	44.595	74	41	0	1111	1184	374253	374474	6.94e-13	67.8
ACM48730.1	Scaffold10	48.000	25	13	0	1081	1105	374150	374224	6.94e-13	26.6
ACM48730.1	Scaffold10	47.297	74	39	0	1153	1226	374253	374474	1.77e-12	73.2
ACM48730.1	Scaffold10	34.454	119	75	2	815	930	296267	296623	5.28e-10	65.1
ACM48730.1	Scaffold10	25.275	182	111	4	809	965	2083275	2083820	2.20e-09	63.2
ACM48730.1	Scaffold10	44.595	74	41	0	810	883	2418668	2418447	1.67e-08	60.1
ACM48730.1	Scaffold10	45.652	46	25	0	971	1016	372394	372531	2.20e-08	47.0
ACM48730.1	Scaffold10	40.351	57	30	2	919	971	372227	372397	2.20e-08	32.0
ACM48730.1	Scaffold10	41.304	46	27	0	1097	1142	372394	372531	6.01e-07	45.4
ACM48730.1	Scaffold10	36.842	57	32	2	1045	1097	372227	372397	6.01e-07	28.5
ACM48730.1	Scaffold10	31.818	88	60	0	961	1048	2749277	2749014	1.93e-06	53.1
ACM48730.1	Scaffold10	42.373	59	34	0	1237	1295	374253	374429	2.06e-06	53.1
ACM48730.1	Scaffold10	45.652	46	25	0	1013	1058	372394	372531	2.53e-06	45.4
ACM48730.1	Scaffold10	43.243	37	20	1	961	996	372227	372337	2.53e-06	26.6
ACM48730.1	Scaffold10	39.130	46	28	0	1055	1100	372394	372531	2.64e-06	38.1
ACM48730.1	Scaffold10	40.351	57	30	2	1003	1055	372227	372397	2.64e-06	33.9
ACM48730.1	Scaffold10	39.130	46	28	0	1139	1184	372394	372531	2.97e-06	40.0
ACM48730.1	Scaffold10	40.351	57	30	2	1087	1139	372227	372397	2.97e-06	31.6
ACM48730.1	Scaffold10	23.913	184	129	4	1001	1174	2749562	2749014	3.56e-06	52.4
ACM48730.1	Scaffold10	41.304	46	27	0	929	974	372394	372531	3.77e-06	42.4
ACM48730.1	Scaffold10	38.596	57	31	2	877	929	372227	372397	3.77e-06	29.3
ACM48730.1	Scaffold10	41.304	46	27	0	1181	1226	372394	372531	3.98e-06	43.1
ACM48730.1	Scaffold10	40.351	57	30	2	1129	1181	372227	372397	3.98e-06	28.1
ACM48730.1	Scaffold10	25.405	185	125	5	917	1090	2749562	2749014	1.36e-05	50.4
ACM48730.1	Scaffold10	41.304	46	27	0	1223	1268	372394	372531	3.44e-05	42.4
ACM48730.1	Scaffold10	43.243	37	20	1	1171	1206	372227	372337	3.44e-05	25.4
ACM48730.1	Scaffold10	30.769	78	54	0	845	922	2749247	2749014	3.83e-05	48.9
ACM48730.1	Scaffold10	39.130	46	28	0	887	932	372394	372531	6.77e-05	41.6
ACM48730.1	Scaffold10	36.842	57	32	2	835	887	372227	372397	6.77e-05	25.0
ACM48730.1	Scaffold10	28.409	88	63	0	1171	1258	2749277	2749014	1.02e-04	47.8
ACM48730.1	Scaffold10	28.409	88	63	0	1129	1216	2749277	2749014	1.07e-04	47.4
ACM48730.1	Scaffold10	27.273	88	64	0	877	964	2749277	2749014	2.58e-04	46.2
ACM48730.1	Scaffold10	50.000	36	18	0	813	848	374367	374474	4.30e-04	45.4
ACM48730.1	Scaffold10	35.443	79	43	3	861	932	1726516	1726749	4.37e-04	45.4
ACM48730.1	Scaffold10	30.597	134	85	5	982	1108	387440	387042	5.44e-04	45.1
ACM48730.1	Scaffold10	30.000	70	49	0	811	880	2749223	2749014	0.002	43.5
ACM48730.1	Scaffold10	41.304	46	27	0	845	890	372394	372531	0.002	43.5
ACM48730.1	Scaffold10	40.351	57	30	2	1213	1265	372227	372397	0.002	31.6
ACM48730.1	Scaffold10	46.154	26	14	0	1265	1290	372394	372471	0.002	30.0
ACM48730.1	Scaffold10	25.862	116	75	2	1223	1330	2749247	2748909	0.003	42.7
ACM48730.1	Scaffold10	28.571	203	115	10	1009	1184	1726150	1726749	0.004	42.4
ACM48730.1	Scaffold10	32.911	79	45	3	1197	1268	1726516	1726749	0.004	42.4
ACM48730.1	Scaffold10	33.333	78	48	3	1108	1181	387440	387207	0.005	31.6
ACM48730.1	Scaffold10	25.301	83	58	1	1188	1266	387202	386954	0.005	28.9
ACM48730.1	Scaffold10	32.432	74	29	1	1115	1167	2082949	2083170	0.005	37.4
ACM48730.1	Scaffold10	24.390	41	31	0	1075	1115	2082764	2082886	0.005	22.7
ACM48730.1	Scaffold10	32.632	95	51	4	802	890	1726486	1726749	0.006	41.6
ACM48730.1	Scaffold10	30.000	70	49	0	811	880	296390	296599	0.008	41.6
ACM48730.1	Scaffold10	32.051	78	47	3	987	1058	1726516	1726749	0.025	39.7
ACM48730.1	Scaffold10	23.050	282	181	9	852	1119	387202	386423	0.046	38.9
ACM48730.1	Scaffold10	30.986	71	28	1	1157	1206	2082949	2083161	0.062	29.6
ACM48730.1	Scaffold10	29.268	41	29	0	1117	1157	2082764	2082886	0.062	26.9
ACM48730.1	Scaffold10	27.612	134	89	5	1024	1150	387440	387042	0.073	38.1
ACM48730.1	Scaffold10	25.000	200	112	7	973	1142	1726174	1726749	0.089	37.7
ACM48730.1	Scaffold10	31.250	96	45	2	1066	1140	1724963	1725250	0.093	37.7
ACM48730.1	Scaffold10	43.182	44	23	1	1177	1218	1726150	1726281	0.11	37.7
ACM48730.1	Scaffold10	34.615	78	47	3	1192	1265	387440	387207	0.27	36.2
ACM48730.1	Scaffold10	28.125	96	48	2	814	888	1724963	1725250	0.54	35.4
ACM48730.1	Scaffold10	33.333	78	46	2	945	1016	1726516	1726749	0.56	35.0
ACM48730.1	Scaffold10	28.125	96	48	2	1150	1224	1724963	1725250	0.57	35.0
ACM48730.1	Scaffold10	33.333	78	48	3	856	929	387440	387207	0.62	35.0
ACM48730.1	Scaffold10	44.444	36	20	0	847	882	1726174	1726281	0.74	34.7
ACM48730.1	Scaffold10	34.615	78	47	3	814	887	387440	387207	0.74	34.7
ACM48730.1	Scaffold10	33.333	78	48	3	898	971	387440	387207	0.84	34.7
ACM48730.1	Scaffold10	27.612	134	89	5	940	1066	387440	387042	0.88	34.7
ACM48730.1	Scaffold10	36.842	38	24	0	811	848	372418	372531	0.92	34.7
ACM48730.1	Scaffold10	38.636	44	25	1	1007	1048	1726144	1726275	1.5	33.9
ACM48730.1	Scaffold10	25.833	120	62	4	898	1014	1724963	1725250	1.5	33.9
ACM48730.1	Scaffold10	29.091	55	37	1	907	959	1153749	1153913	2.0	28.5
ACM48730.1	Scaffold10	24.490	49	29	1	834	874	1153579	1153725	2.0	21.9
ACM48730.1	Scaffold10	30.435	92	43	3	1199	1290	2082949	2083161	2.2	33.1
ACM48730.1	Scaffold10	31.081	74	30	1	863	915	2082949	2083170	4.0	32.3
ACM48730.1	Scaffold10	24.096	83	59	1	1104	1182	387202	386954	4.0	32.3
ACM48730.1	Scaffold10	40.909	44	24	1	925	966	1726150	1726281	4.4	32.3
ACM48730.1	Scaffold10	40.476	42	23	1	883	922	1726150	1726275	7.1	31.6
ACM48730.1	Scaffold10	36.538	52	33	0	1126	1177	374679	374834	7.6	31.6
ACM48730.1	Scaffold10	29.032	93	50	2	1159	1251	2494996	2495226	8.5	31.2
ACM48730.1	Scaffold10	40.909	44	24	1	1219	1260	1726150	1726281	8.9	31.2
ACM48730.1	Scaffold02	36.264	91	55	1	1120	1207	2795024	2795296	1.93e-31	73.6
ACM48730.1	Scaffold02	34.000	100	45	1	941	1019	2794189	2794488	1.93e-31	61.2
ACM48730.1	Scaffold02	28.682	129	52	4	1020	1110	2794560	2794940	1.93e-31	42.7
ACM48730.1	Scaffold02	35.165	91	56	1	1036	1123	2795024	2795296	2.35e-30	66.6
ACM48730.1	Scaffold02	32.000	100	47	1	815	893	2794189	2794488	2.35e-30	57.4
ACM48730.1	Scaffold02	29.197	137	83	5	894	1026	2794560	2794940	2.35e-30	50.1
ACM48730.1	Scaffold02	31.683	101	65	2	1204	1301	2795024	2795323	2.90e-29	63.2
ACM48730.1	Scaffold02	32.000	100	47	1	983	1061	2794189	2794488	2.90e-29	62.8
ACM48730.1	Scaffold02	26.667	135	89	3	1062	1194	2794560	2794940	2.90e-29	43.9
ACM48730.1	Scaffold02	24.691	243	154	4	968	1182	2191373	2192098	3.90e-29	95.5
ACM48730.1	Scaffold02	34.375	96	62	1	842	937	2191063	2191347	3.90e-29	54.3
ACM48730.1	Scaffold02	32.301	226	130	2	814	1016	2373844	2374521	4.98e-27	121
ACM48730.1	Scaffold02	31.004	229	135	2	979	1184	2373835	2374521	5.19e-27	120
ACM48730.1	Scaffold02	31.416	226	132	2	856	1058	2373844	2374521	6.63e-27	120
ACM48730.1	Scaffold02	24.896	241	152	5	1012	1224	2191379	2192098	2.18e-26	88.6
ACM48730.1	Scaffold02	34.118	85	55	1	895	979	2191096	2191347	2.18e-26	51.6
ACM48730.1	Scaffold02	29.615	260	156	4	1036	1268	2373742	2374521	3.88e-26	118
ACM48730.1	Scaffold02	23.645	203	136	2	1096	1279	2191379	2191987	3.96e-26	82.8
ACM48730.1	Scaffold02	26.220	164	102	4	900	1063	2190913	2191347	3.96e-26	56.6
ACM48730.1	Scaffold02	24.653	576	320	21	822	1284	2960218	2958494	9.55e-26	117
ACM48730.1	Scaffold02	25.581	430	233	16	813	1156	2959786	2958500	4.84e-24	86.3
ACM48730.1	Scaffold02	30.986	71	49	0	1176	1246	2958509	2958297	4.84e-24	45.8
ACM48730.1	Scaffold02	27.273	110	80	0	1180	1289	2191379	2191708	2.48e-23	66.2
ACM48730.1	Scaffold02	36.458	96	60	1	1052	1147	2191063	2191347	2.48e-23	63.9
ACM48730.1	Scaffold02	29.187	209	125	2	1105	1290	2373835	2374461	2.04e-20	99.4
ACM48730.1	Scaffold02	31.844	179	105	1	813	974	2373985	2374521	2.76e-20	99.0
ACM48730.1	Scaffold02	26.141	241	149	5	886	1098	2191379	2192098	8.53e-20	97.4
ACM48730.1	Scaffold02	25.103	243	153	4	842	1056	2191373	2192098	5.95e-19	94.4
ACM48730.1	Scaffold02	23.494	332	204	6	814	1098	3259956	3260942	5.85e-18	91.3
ACM48730.1	Scaffold02	36.301	146	84	4	859	997	5136100	5136531	2.48e-16	75.5
