CAL30216.1	Scaffold10	30.120	83	54	1	856	934	387202	386954	1.7	33.5
CAL30216.1	Scaffold10	27.536	69	29	1	993	1040	2082949	2083155	4.4	25.0
CAL30216.1	Scaffold10	21.951	41	32	0	953	993	2082764	2082886	4.4	23.9
CAL30216.1	Scaffold10	32.911	79	45	4	865	936	1726516	1726749	6.1	31.6
CAL30216.1	Scaffold10	31.646	79	46	3	823	894	1726516	1726749	8.0	31.2
CAL30216.1	Scaffold10	37.209	43	25	1	841	881	1153791	1153919	9.1	25.8
CAL30216.1	Scaffold10	42.308	26	15	0	816	841	1153663	1153740	9.1	21.9
CAL30216.1	Scaffold02	31.933	238	138	3	806	1020	2373811	2374521	1.11e-25	116
CAL30216.1	Scaffold02	31.579	247	143	3	832	1055	2373769	2374500	3.55e-23	107
CAL30216.1	Scaffold02	24.390	164	123	1	890	1052	2191379	2191870	1.11e-20	63.2
CAL30216.1	Scaffold02	32.692	104	67	2	784	887	2191012	2191314	1.11e-20	57.4
CAL30216.1	Scaffold02	38.571	70	43	0	860	929	2191105	2191314	2.60e-19	60.1
CAL30216.1	Scaffold02	26.190	126	93	0	932	1057	2191379	2191756	2.60e-19	55.8
CAL30216.1	Scaffold02	28.448	232	128	7	839	1033	2959195	2958503	3.24e-16	85.1
CAL30216.1	Scaffold02	34.211	152	85	3	863	1004	5136100	5136540	4.72e-16	68.2
CAL30216.1	Scaffold02	33.333	51	34	0	1005	1055	5136528	5136680	4.72e-16	30.8
CAL30216.1	Scaffold02	48.000	25	13	0	833	857	5135997	5136071	4.72e-16	25.8
CAL30216.1	Scaffold02	36.567	134	81	3	859	988	288256	287855	5.50e-16	84.3
CAL30216.1	Scaffold02	35.714	98	42	1	861	937	2794189	2794482	1.13e-15	59.7
CAL30216.1	Scaffold02	35.849	53	34	0	972	1024	2794530	2794688	1.13e-15	43.9
CAL30216.1	Scaffold02	36.567	134	81	3	901	1030	288256	287855	6.38e-15	80.9
CAL30216.1	Scaffold02	30.833	120	61	2	797	895	2794126	2794482	1.87e-14	60.1
CAL30216.1	Scaffold02	39.535	43	26	0	898	940	2794560	2794688	1.87e-14	39.7
CAL30216.1	Scaffold02	26.056	142	99	2	817	953	3259953	3260375	1.02e-13	64.3
CAL30216.1	Scaffold02	31.915	47	32	0	954	1000	3260435	3260575	1.02e-13	32.7
CAL30216.1	Scaffold02	30.144	209	109	6	820	991	2959129	2958503	1.93e-13	75.9
CAL30216.1	Scaffold02	35.338	133	82	3	818	946	288253	287855	8.93e-13	73.9
CAL30216.1	Scaffold02	44.595	74	41	0	947	1020	5136100	5136321	2.68e-12	66.6
CAL30216.1	Scaffold02	48.000	25	13	0	917	941	5135997	5136071	2.68e-12	25.8
CAL30216.1	Scaffold02	23.605	233	149	4	814	1018	2191403	2192098	1.40e-11	69.7
CAL30216.1	Scaffold02	29.348	92	59	3	848	934	1350064	1350336	1.13e-10	46.6
CAL30216.1	Scaffold02	36.364	44	28	0	935	978	1350390	1350521	1.13e-10	40.0
CAL30216.1	Scaffold02	32.967	91	58	1	872	959	2795024	2795296	1.17e-10	67.0
CAL30216.1	Scaffold02	32.955	88	56	1	956	1040	2795024	2795287	3.13e-10	65.5
CAL30216.1	Scaffold02	44.595	74	41	0	821	894	5136100	5136321	3.86e-10	65.1
CAL30216.1	Scaffold02	31.868	91	59	1	914	1001	2795024	2795296	1.02e-09	63.5
CAL30216.1	Scaffold02	31.868	91	59	1	830	917	2795024	2795296	1.14e-09	63.5
CAL30216.1	Scaffold02	31.395	86	59	0	933	1018	5134240	5134497	1.48e-09	50.1
CAL30216.1	Scaffold02	37.500	56	31	2	882	933	5134076	5134243	1.48e-09	32.7
CAL30216.1	Scaffold02	29.524	105	72	1	916	1018	3260628	3260942	7.20e-09	43.1
CAL30216.1	Scaffold02	34.783	46	30	0	871	916	3260438	3260575	7.20e-09	37.4
CAL30216.1	Scaffold02	22.561	164	126	1	848	1010	2191379	2191870	1.46e-08	60.1
CAL30216.1	Scaffold02	37.143	70	44	0	902	971	2191105	2191314	2.21e-08	59.3
CAL30216.1	Scaffold02	40.816	49	29	0	975	1023	5134240	5134386	2.30e-08	43.9
CAL30216.1	Scaffold02	39.286	56	30	2	924	975	5134076	5134243	2.30e-08	35.0
CAL30216.1	Scaffold02	43.284	67	38	0	989	1055	5136100	5136300	4.40e-08	52.0
CAL30216.1	Scaffold02	48.000	25	13	0	959	983	5135997	5136071	4.40e-08	25.8
CAL30216.1	Scaffold02	25.517	145	84	2	901	1021	4190080	4190514	4.78e-08	58.2
CAL30216.1	Scaffold02	33.333	117	74	3	943	1055	288256	287906	7.86e-08	57.4
CAL30216.1	Scaffold02	31.395	86	59	0	891	976	5134240	5134497	9.40e-08	48.1
CAL30216.1	Scaffold02	35.714	56	32	2	840	891	5134076	5134243	9.40e-08	28.5
CAL30216.1	Scaffold02	25.153	163	102	3	817	959	2960092	2959604	1.06e-07	57.0
CAL30216.1	Scaffold02	33.673	98	44	1	903	979	2794189	2794482	1.37e-07	56.6
CAL30216.1	Scaffold02	41.379	58	34	0	986	1043	2191105	2191278	1.63e-07	56.6
CAL30216.1	Scaffold02	28.030	132	74	2	876	986	2960041	2959646	2.16e-07	56.2
CAL30216.1	Scaffold02	33.673	98	44	1	945	1021	2794189	2794482	3.66e-07	55.5
CAL30216.1	Scaffold02	22.222	180	123	3	865	1031	511526	512053	3.98e-07	55.1
CAL30216.1	Scaffold02	28.440	109	68	2	874	976	3260628	3260942	4.89e-07	40.8
CAL30216.1	Scaffold02	32.653	49	33	0	826	874	3260429	3260575	4.89e-07	33.1
CAL30216.1	Scaffold02	25.714	140	80	2	822	937	4190095	4190514	7.94e-07	54.3
CAL30216.1	Scaffold02	36.170	47	30	0	912	958	3260435	3260575	8.67e-07	38.5
CAL30216.1	Scaffold02	27.619	105	66	2	958	1056	3260628	3260930	8.67e-07	34.7
CAL30216.1	Scaffold02	26.519	181	101	4	816	964	2959003	2958461	8.71e-07	53.9
CAL30216.1	Scaffold02	24.113	141	101	2	902	1037	3259956	3260375	6.08e-06	51.2
CAL30216.1	Scaffold02	35.714	70	45	0	944	1013	2191105	2191314	7.01e-06	51.2
CAL30216.1	Scaffold02	21.978	182	121	5	823	989	511526	512053	7.62e-06	50.8
CAL30216.1	Scaffold02	25.547	137	78	2	943	1055	4190080	4190490	1.09e-05	50.4
CAL30216.1	Scaffold02	35.556	90	37	1	987	1055	2794189	2794458	1.74e-05	49.7
CAL30216.1	Scaffold02	32.877	73	47	2	932	1003	1350064	1350279	1.86e-05	49.7
CAL30216.1	Scaffold02	24.138	145	86	2	859	979	4190080	4190514	2.52e-05	49.3
CAL30216.1	Scaffold02	25.000	156	99	2	947	1084	2960080	2959613	2.81e-05	49.3
CAL30216.1	Scaffold02	22.881	118	86	1	944	1056	3259956	3260309	4.03e-05	48.5
CAL30216.1	Scaffold02	32.558	86	58	0	849	934	5134240	5134497	5.93e-05	48.1
CAL30216.1	Scaffold02	29.348	92	59	3	890	976	1350064	1350336	1.02e-04	47.4
CAL30216.1	Scaffold02	29.630	81	52	1	820	895	4190272	4190514	1.88e-04	46.2
CAL30216.1	Scaffold02	34.375	128	62	5	818	930	5136217	5136579	7.39e-04	44.3
CAL30216.1	Scaffold02	30.769	78	54	0	815	892	5134264	5134497	0.001	43.9
CAL30216.1	Scaffold02	24.348	230	139	11	820	1023	511643	512305	0.001	43.5
CAL30216.1	Scaffold02	38.462	39	24	0	1017	1055	5134240	5134356	0.002	33.1
CAL30216.1	Scaffold02	35.714	56	32	2	966	1017	5134076	5134243	0.002	28.5
CAL30216.1	Scaffold02	32.759	58	38	1	974	1030	1350064	1350237	0.002	43.1
CAL30216.1	Scaffold02	35.849	53	34	0	846	898	2794530	2794688	0.002	42.7
CAL30216.1	Scaffold02	30.769	78	50	2	834	907	1350647	1350880	0.003	42.7
CAL30216.1	Scaffold02	35.000	60	36	2	805	863	511880	512053	0.003	42.4
CAL30216.1	Scaffold02	32.258	62	41	1	816	877	1350097	1350279	0.004	42.0
CAL30216.1	Scaffold02	30.769	78	50	2	960	1033	1350647	1350880	0.005	41.6
CAL30216.1	Scaffold02	27.559	127	86	4	815	936	1422129	1422506	0.006	41.6
CAL30216.1	Scaffold02	30.769	78	50	2	876	949	1350647	1350880	0.007	41.2
CAL30216.1	Scaffold02	43.902	41	23	0	815	855	287998	287876	0.008	40.8
CAL30216.1	Scaffold02	34.848	66	43	0	827	892	3260745	3260942	0.008	40.8
CAL30216.1	Scaffold02	33.333	69	43	2	811	876	1350707	1350913	0.023	39.7
CAL30216.1	Scaffold02	27.869	61	44	0	847	907	2958500	2958318	0.026	39.3
CAL30216.1	Scaffold02	28.440	109	68	2	832	934	3260628	3260942	0.027	39.3
CAL30216.1	Scaffold02	25.926	81	48	2	914	982	3093314	3093072	0.031	38.9
CAL30216.1	Scaffold02	28.829	111	76	2	923	1030	4616590	4616922	0.036	38.9
CAL30216.1	Scaffold02	36.508	63	38	1	794	856	2794506	2794688	0.037	38.9
CAL30216.1	Scaffold02	23.134	134	91	5	904	1031	4187292	4187675	0.053	30.8
CAL30216.1	Scaffold02	29.167	72	44	3	815	883	4187072	4187275	0.053	25.4
CAL30216.1	Scaffold02	25.000	68	51	0	973	1040	2958500	2958297	0.056	38.1
CAL30216.1	Scaffold02	30.769	78	50	2	918	991	1350647	1350880	0.065	38.1
CAL30216.1	Scaffold02	27.160	81	47	2	830	898	3093314	3093072	0.094	37.4
CAL30216.1	Scaffold02	26.087	69	51	0	888	956	2958503	2958297	0.10	37.4
CAL30216.1	Scaffold02	31.250	48	33	0	818	865	2958461	2958318	0.17	36.6
CAL30216.1	Scaffold02	25.926	81	48	2	956	1024	3093314	3093072	0.27	35.8
CAL30216.1	Scaffold02	26.230	61	45	0	931	991	2958500	2958318	0.50	35.0
CAL30216.1	Scaffold02	34.091	44	29	0	997	1040	3260438	3260569	0.52	35.0
CAL30216.1	Scaffold02	21.311	244	140	7	862	1055	2959777	2959052	1.3	33.9
CAL30216.1	Scaffold02	27.027	111	78	2	839	946	4616590	4616922	1.5	33.5
CAL30216.1	Scaffold02	31.373	51	35	0	837	887	5136528	5136680	2.2	33.1
CAL30216.1	Scaffold02	31.373	51	35	0	921	971	5136528	5136680	3.0	32.7
CAL30216.1	Scaffold02	31.373	51	35	0	963	1013	5136528	5136680	5.0	32.0
CAL30216.1	Scaffold02	30.909	55	38	0	78	132	1569771	1569607	5.5	31.6
CAL30216.1	Scaffold02	28.947	38	27	0	819	856	3093185	3093072	6.4	31.6
CAL30216.1	Scaffold02	31.373	51	35	0	879	929	5136528	5136680	7.6	31.2
CAL30216.1	Scaffold03	32.353	238	139	5	815	1030	4809885	4809172	4.96e-25	114
CAL30216.1	Scaffold03	29.502	261	162	5	817	1055	4810005	4809223	1.42e-22	105
CAL30216.1	Scaffold03	31.169	231	135	6	812	1018	4809774	4809082	4.13e-22	104
CAL30216.1	Scaffold03	28.829	111	64	2	818	914	3168665	3168994	8.90e-16	43.5
CAL30216.1	Scaffold03	33.803	71	45	1	911	979	3169036	3169248	8.90e-16	40.0
CAL30216.1	Scaffold03	48.571	35	18	0	986	1020	3169332	3169436	8.90e-16	40.0
CAL30216.1	Scaffold03	27.778	198	132	5	802	989	3641388	3641978	2.78e-14	79.0
CAL30216.1	Scaffold03	28.800	125	74	2	839	949	3168602	3168973	1.16e-12	48.5
CAL30216.1	Scaffold03	36.111	72	44	1	952	1021	3169033	3169248	1.16e-12	44.7
CAL30216.1	Scaffold03	26.087	184	116	3	869	1032	3641157	3641708	1.56e-11	69.7
CAL30216.1	Scaffold03	24.194	186	112	3	864	1020	3167089	3167646	8.02e-10	63.9
CAL30216.1	Scaffold03	38.028	71	42	1	869	937	3169036	3169248	9.07e-10	46.6
CAL30216.1	Scaffold03	45.714	35	19	0	944	978	3169332	3169436	9.07e-10	37.4
CAL30216.1	Scaffold03	35.211	71	44	1	827	895	3169036	3169248	7.33e-09	42.7
CAL30216.1	Scaffold03	48.571	35	18	0	902	936	3169332	3169436	7.33e-09	37.7
CAL30216.1	Scaffold03	41.573	89	49	2	903	988	884462	884196	3.56e-08	58.5
CAL30216.1	Scaffold03	41.573	89	49	2	819	904	884462	884196	5.16e-08	58.2
CAL30216.1	Scaffold03	41.573	89	49	2	945	1030	884462	884196	9.70e-08	57.4
CAL30216.1	Scaffold03	40.449	89	50	2	861	946	884462	884196	3.95e-07	55.1
CAL30216.1	Scaffold03	33.333	78	45	2	814	884	4538312	4538545	1.03e-06	43.1
CAL30216.1	Scaffold03	33.333	63	35	2	885	941	4538599	4538784	1.03e-06	29.6
CAL30216.1	Scaffold03	24.599	187	106	4	889	1043	3168452	3169003	1.24e-06	53.5
CAL30216.1	Scaffold03	31.683	101	62	2	917	1010	4538243	4538545	1.42e-06	48.5
CAL30216.1	Scaffold03	37.500	24	15	0	1011	1034	4538599	4538670	1.42e-06	23.9
CAL30216.1	Scaffold03	30.508	118	76	2	865	976	4491834	4492187	6.85e-04	44.7
CAL30216.1	Scaffold03	45.000	60	32	1	923	981	4564075	4564254	0.001	43.5
CAL30216.1	Scaffold03	45.000	60	32	1	881	939	4564075	4564254	0.002	43.1
CAL30216.1	Scaffold03	32.673	101	61	2	833	926	4538243	4538545	0.002	43.1
CAL30216.1	Scaffold03	45.000	60	32	1	965	1023	4564075	4564254	0.002	42.7
CAL30216.1	Scaffold03	45.000	60	32	1	839	897	4564075	4564254	0.004	42.4
CAL30216.1	Scaffold03	24.306	144	105	2	919	1059	3595571	3595143	0.004	42.0
CAL30216.1	Scaffold03	41.667	48	28	0	815	862	884339	884196	0.004	42.0
CAL30216.1	Scaffold03	31.633	98	61	2	927	1018	4491894	4492187	0.016	40.0
CAL30216.1	Scaffold03	48.571	35	18	0	818	852	3169332	3169436	0.024	39.3
CAL30216.1	Scaffold03	30.137	73	51	0	835	907	3595571	3595353	0.032	38.9
CAL30216.1	Scaffold03	48.571	35	18	0	860	894	3169332	3169436	0.045	38.5
CAL30216.1	Scaffold03	30.882	68	47	0	990	1057	3167089	3167292	0.047	38.5
CAL30216.1	Scaffold03	30.137	73	51	0	877	949	3595571	3595353	0.057	38.1
CAL30216.1	Scaffold03	39.216	51	31	0	995	1045	3169036	3169188	0.075	37.7
CAL30216.1	Scaffold03	42.593	54	28	2	987	1037	884462	884301	0.089	37.7
CAL30216.1	Scaffold03	42.222	45	26	0	812	856	3347432	3347566	0.11	37.4
CAL30216.1	Scaffold03	34.211	76	44	2	871	940	3347339	3347566	0.35	35.4
CAL30216.1	Scaffold03	26.506	83	58	2	948	1027	3682947	3682699	0.41	35.4
CAL30216.1	Scaffold03	33.333	78	46	2	827	898	3347333	3347566	0.53	35.0
CAL30216.1	Scaffold03	32.051	78	47	2	911	982	3347333	3347566	0.73	34.7
CAL30216.1	Scaffold03	32.911	79	47	2	820	892	4491951	4492187	1.2	33.9
CAL30216.1	Scaffold03	42.308	52	29	1	974	1024	3347411	3347566	1.4	33.5
CAL30216.1	Scaffold03	40.476	42	25	0	814	855	4564129	4564254	2.4	32.7
CAL30216.1	Scaffold03	33.333	45	28	1	812	856	2032773	2032901	4.6	32.0
CAL30216.1	Scaffold03	25.301	83	59	2	864	943	3682947	3682699	5.2	31.6
CAL30216.1	Scaffold03	27.273	88	54	2	868	947	2283708	2283451	5.3	31.6
CAL30216.1	Scaffold03	35.294	34	22	0	949	982	2032800	2032901	9.9	30.8
CAL30216.1	Scaffold01	34.389	221	104	7	856	1040	2572773	2572126	2.95e-22	105
CAL30216.1	Scaffold01	35.519	183	101	6	818	1000	2572617	2572120	1.60e-19	95.9
CAL30216.1	Scaffold01	29.730	222	126	7	820	1020	2826242	2825604	5.33e-17	87.8
CAL30216.1	Scaffold01	31.858	113	57	2	881	973	3009370	3009032	1.62e-16	51.2
CAL30216.1	Scaffold01	43.548	62	33	1	818	879	3009614	3009435	1.62e-16	50.1
CAL30216.1	Scaffold01	30.556	36	25	0	973	1008	3008982	3008875	1.62e-16	24.6
CAL30216.1	Scaffold01	33.333	96	46	1	964	1041	3008770	3008483	1.73e-16	56.6
CAL30216.1	Scaffold01	29.213	89	44	1	818	887	3009304	3009038	1.73e-16	43.5
CAL30216.1	Scaffold01	30.556	36	25	0	889	924	3008982	3008875	1.73e-16	25.4
CAL30216.1	Scaffold01	45.161	62	32	1	902	963	3009614	3009435	2.82e-15	52.8
CAL30216.1	Scaffold01	31.532	111	56	2	965	1055	3009370	3009038	2.82e-15	49.7
CAL30216.1	Scaffold01	37.864	103	53	5	820	921	3009713	3009435	3.90e-15	52.8
CAL30216.1	Scaffold01	30.631	111	57	2	923	1013	3009370	3009038	3.90e-15	49.3
CAL30216.1	Scaffold01	30.909	165	92	5	820	962	4124615	4125109	1.01e-14	74.3
CAL30216.1	Scaffold01	29.825	57	40	0	962	1018	4125096	4125266	1.01e-14	26.2
CAL30216.1	Scaffold01	29.381	194	107	7	833	1004	4124552	4125109	1.22e-13	70.9
CAL30216.1	Scaffold01	48.148	27	14	0	1004	1030	4125096	4125176	1.22e-13	26.2
CAL30216.1	Scaffold01	31.579	171	93	4	904	1056	2826242	2825748	2.66e-13	75.5
CAL30216.1	Scaffold01	27.586	116	83	1	875	990	403628	403972	5.38e-13	57.4
CAL30216.1	Scaffold01	42.857	42	24	0	989	1030	404017	404142	5.38e-13	37.4
CAL30216.1	Scaffold01	27.437	277	162	7	805	1055	2572329	2571538	6.85e-12	70.9
CAL30216.1	Scaffold01	29.114	158	76	2	880	1019	3008770	3008351	1.12e-11	64.3
CAL30216.1	Scaffold01	30.556	36	25	0	847	882	3008982	3008875	1.12e-11	24.3
CAL30216.1	Scaffold01	36.667	30	19	0	818	847	3009121	3009032	1.12e-11	20.8
CAL30216.1	Scaffold01	41.000	100	51	3	841	938	2571792	2571511	1.20e-10	66.6
CAL30216.1	Scaffold01	40.000	100	52	3	883	980	2571792	2571511	1.36e-10	66.6
CAL30216.1	Scaffold01	30.172	116	60	2	839	935	2826747	2826406	1.47e-10	66.6
CAL30216.1	Scaffold01	29.697	165	94	5	904	1046	4124615	4125109	1.95e-10	66.2
CAL30216.1	Scaffold01	29.114	158	76	2	838	977	3008770	3008351	5.27e-10	64.7
CAL30216.1	Scaffold01	37.662	77	46	1	965	1041	2826747	2826523	7.19e-10	64.3
CAL30216.1	Scaffold01	29.885	87	60	1	820	906	403715	403972	9.89e-10	45.8
CAL30216.1	Scaffold01	42.857	42	24	0	905	946	404017	404142	9.89e-10	37.4
CAL30216.1	Scaffold01	23.875	289	146	8	819	1033	2636916	2637782	2.76e-09	62.4
CAL30216.1	Scaffold01	39.796	98	55	2	925	1022	2571792	2571511	3.21e-09	62.0
CAL30216.1	Scaffold01	29.310	232	140	7	823	1037	2724092	2723418	4.31e-09	61.6
CAL30216.1	Scaffold01	28.448	116	62	2	881	977	2826747	2826406	8.46e-09	60.8
CAL30216.1	Scaffold01	28.448	116	82	1	917	1032	403628	403972	4.84e-08	56.6
CAL30216.1	Scaffold01	42.308	26	15	0	1031	1056	404017	404094	4.84e-08	21.2
CAL30216.1	Scaffold01	30.973	113	58	2	839	931	3009370	3009032	1.56e-07	50.8
CAL30216.1	Scaffold01	30.556	36	25	0	931	966	3008982	3008875	1.56e-07	25.0
CAL30216.1	Scaffold01	30.702	114	61	1	822	935	3008638	3008351	2.62e-06	52.4
CAL30216.1	Scaffold01	23.392	342	156	8	820	1055	2636694	2637719	3.00e-06	52.4
CAL30216.1	Scaffold01	43.548	62	33	1	944	1005	3009614	3009435	1.43e-05	50.1
CAL30216.1	Scaffold01	22.263	274	144	6	817	1022	2637069	2637887	1.63e-05	50.1
CAL30216.1	Scaffold01	37.681	69	43	0	986	1054	3009614	3009408	5.19e-05	48.1
CAL30216.1	Scaffold01	41.026	78	42	2	819	896	2571732	2571511	1.03e-04	47.4
CAL30216.1	Scaffold01	35.088	57	34	1	873	926	1970976	1970806	1.36e-04	37.4
CAL30216.1	Scaffold01	32.353	34	23	0	927	960	1970743	1970642	1.36e-04	28.5
CAL30216.1	Scaffold01	40.816	49	29	0	933	981	3042470	3042324	1.88e-04	46.2
CAL30216.1	Scaffold01	40.816	49	29	0	891	939	3042470	3042324	3.24e-04	45.4
CAL30216.1	Scaffold01	43.860	57	30	2	887	941	2250136	2250306	5.41e-04	45.1
CAL30216.1	Scaffold01	40.816	49	29	0	975	1023	3042470	3042324	5.65e-04	44.7
CAL30216.1	Scaffold01	40.816	49	29	0	849	897	3042470	3042324	6.62e-04	44.7
CAL30216.1	Scaffold01	23.308	133	82	3	826	939	3502712	3502317	0.001	43.5
CAL30216.1	Scaffold01	43.902	41	23	0	815	855	3042446	3042324	0.003	42.4
CAL30216.1	Scaffold01	33.333	57	35	1	957	1010	1970976	1970806	0.006	35.8
CAL30216.1	Scaffold01	33.333	24	16	0	1010	1033	1970746	1970675	0.006	23.9
CAL30216.1	Scaffold01	33.333	57	35	1	831	884	1970976	1970806	0.007	34.3
CAL30216.1	Scaffold01	28.571	35	25	0	884	918	1970746	1970642	0.007	25.0
CAL30216.1	Scaffold01	48.485	33	17	0	820	852	1971730	1971632	0.011	40.4
CAL30216.1	Scaffold01	42.857	42	24	0	947	988	404017	404142	0.031	38.9
CAL30216.1	Scaffold01	27.344	128	74	4	851	969	1644134	1643781	0.042	38.5
CAL30216.1	Scaffold01	48.485	33	17	0	946	978	1971730	1971632	0.049	38.5
CAL30216.1	Scaffold01	40.351	57	32	2	971	1025	2250136	2250306	0.051	38.5
CAL30216.1	Scaffold01	40.351	57	32	2	845	899	2250136	2250306	0.072	37.7
CAL30216.1	Scaffold01	27.907	86	57	2	816	896	2637630	2637887	0.073	37.7
CAL30216.1	Scaffold01	40.476	42	25	0	821	862	404017	404142	0.098	37.4
CAL30216.1	Scaffold01	27.778	126	86	4	893	1016	1644134	1643766	0.11	37.4
CAL30216.1	Scaffold01	50.000	42	19	2	818	857	2250181	2250306	0.12	37.0
CAL30216.1	Scaffold01	29.825	57	37	1	915	968	1970976	1970806	0.14	27.7
CAL30216.1	Scaffold01	31.429	35	24	0	968	1002	1970746	1970642	0.14	26.9
CAL30216.1	Scaffold01	48.485	33	17	0	904	936	1971730	1971632	0.15	37.0
CAL30216.1	Scaffold01	42.857	42	24	0	863	904	404017	404142	0.16	36.6
CAL30216.1	Scaffold01	48.485	33	17	0	862	894	1971730	1971632	0.16	36.6
CAL30216.1	Scaffold01	48.485	33	17	0	988	1020	1971730	1971632	0.17	36.6
CAL30216.1	Scaffold01	24.719	89	49	1	954	1024	3502706	3502440	0.53	35.0
CAL30216.1	Scaffold01	38.462	39	24	0	1017	1055	3042470	3042354	1.1	33.9
CAL30216.1	Scaffold01	35.417	48	29	2	974	1021	3061163	3061026	1.2	33.9
CAL30216.1	Scaffold01	51.852	27	13	0	817	843	1643861	1643781	1.2	33.9
CAL30216.1	Scaffold01	31.707	82	49	3	815	890	1644008	1643766	1.2	33.9
CAL30216.1	Scaffold01	28.916	83	40	1	869	932	2993684	2993436	1.3	33.9
CAL30216.1	Scaffold01	31.429	35	24	0	842	876	1970746	1970642	1.7	27.3
CAL30216.1	Scaffold01	40.000	25	15	0	818	842	1970880	1970806	1.7	23.1
